time,xArm,yArm,zArm,xtraj,ytraj,ztraj,xGoal,yGoal,zGoal,xPArm,yPArm,zPArm
24.984,0.00637362,0.280991,0.474443,0.89344,0.167093,0.374099,-0.849263,0.595885,0.715535,0.939373,0.333101,0.410033
25.002,0.00626776,0.280139,0.475399,0.895358,0.166613,0.375088,-0.849263,0.595885,0.715535,0.94027,0.332373,0.411091
25.02,0.00658597,0.279438,0.475822,0.897281,0.166133,0.376079,-0.849263,0.595885,0.715535,0.941487,0.331888,0.411731
25.038,0.00657061,0.278692,0.475433,0.899209,0.165651,0.377072,-0.849263,0.595885,0.715535,0.943142,0.331393,0.411549
25.056,0.00698775,0.277708,0.475947,0.901143,0.165169,0.378066,-0.849263,0.595885,0.715535,0.944583,0.330484,0.41221
25.074,0.00649976,0.276888,0.477383,0.903082,0.164686,0.379063,-0.849263,0.595885,0.715535,0.945994,0.329751,0.413803
25.092,0.00680379,0.276211,0.478846,0.905026,0.164202,0.380061,-0.849263,0.595885,0.715535,0.947429,0.329238,0.415409
25.11,0.0065234,0.27549,0.480158,0.906975,0.163717,0.381061,-0.849263,0.595885,0.715535,0.948868,0.3287,0.416848
25.128,0.00662999,0.274688,0.481455,0.908929,0.163231,0.382062,-0.849263,0.595885,0.715535,0.950335,0.328072,0.41828
25.146,0.00693479,0.273861,0.482752,0.910889,0.162745,0.383066,-0.849263,0.595885,0.715535,0.951849,0.327418,0.419719
25.164,0.00630568,0.273021,0.48403,0.912854,0.162257,0.384071,-0.849263,0.595885,0.715535,0.953428,0.326759,0.421141
25.182,0.00696373,0.272162,0.485277,0.914824,0.161769,0.385078,-0.849263,0.595885,0.715535,0.955084,0.326084,0.422536
25.2,0.00694835,0.271277,0.486509,0.916799,0.16128,0.386087,-0.849263,0.595885,0.715535,0.956828,0.325383,0.42392
25.218,0.00673931,0.270375,0.487756,0.91878,0.16079,0.387097,-0.849263,0.595885,0.715535,0.958654,0.32466,0.42532
25.236,0.0069632,0.269374,0.488569,0.920766,0.160299,0.38811,-0.849263,0.595885,0.715535,0.960105,0.323877,0.426399
25.254,0.00702837,0.268062,0.488713,0.922757,0.159807,0.389124,-0.849263,0.595885,0.715535,0.960947,0.322752,0.42678
25.272,0.00721735,0.266679,0.489704,0.924753,0.159315,0.39014,-0.849263,0.595885,0.715535,0.962222,0.321487,0.427946
25.29,0.00695821,0.265415,0.49151,0.926755,0.158821,0.391158,-0.849263,0.595885,0.715535,0.963739,0.320395,0.429987
25.308,0.00663922,0.2642,0.493226,0.928762,0.158327,0.392177,-0.849263,0.595885,0.715535,0.964994,0.3194,0.431933
25.326,0.00650801,0.262979,0.49465,0.930774,0.157832,0.393199,-0.849263,0.595885,0.715535,0.966021,0.318389,0.43355
25.344,0.00676446,0.261787,0.495952,0.932792,0.157336,0.394222,-0.849263,0.595885,0.715535,0.967039,0.317389,0.435031
25.362,0.00677792,0.26065,0.497198,0.934815,0.156839,0.395247,-0.849263,0.595885,0.715535,0.968107,0.316438,0.436461
25.38,0.00693689,0.259558,0.498352,0.936843,0.156341,0.396273,-0.849263,0.595885,0.715535,0.96919,0.315534,0.4378
25.398,0.00626668,0.258497,0.499419,0.938876,0.155842,0.397302,-0.849263,0.595885,0.715535,0.970285,0.314656,0.439049
25.416,0.00668261,0.257449,0.500457,0.940915,0.155343,0.398332,-0.849263,0.595885,0.715535,0.971408,0.313789,0.440268
25.434,0.00679705,0.256516,0.501016,0.942959,0.154842,0.399364,-0.849263,0.595885,0.715535,0.972899,0.313127,0.441123
25.452,0.00697264,0.255572,0.500913,0.945009,0.154341,0.400398,-0.849263,0.595885,0.715535,0.974778,0.312456,0.441285
25.47,0.00714276,0.25449,0.50181,0.947063,0.153839,0.401433,-0.849263,0.595885,0.715535,0.976444,0.311509,0.442407
25.488,0.00654663,0.253548,0.503525,0.949124,0.153336,0.40247,-0.849263,0.595885,0.715535,0.978011,0.310737,0.444377
25.506,0.00687568,0.252708,0.50518,0.951189,0.152832,0.40351,-0.849263,0.595885,0.715535,0.979523,0.310132,0.446267
25.524,0.00669942,0.251844,0.506639,0.95326,0.152327,0.40455,-0.849263,0.595885,0.715535,0.981042,0.309512,0.447945
25.542,0.00634926,0.250922,0.508025,0.955336,0.151822,0.405593,-0.849263,0.595885,0.715535,0.982597,0.308822,0.449553
25.56,0.00712584,0.249971,0.50938,0.957418,0.151315,0.406638,-0.849263,0.595885,0.715535,0.984204,0.308099,0.451133
25.578,0.00639244,0.248997,0.510711,0.959505,0.150808,0.407684,-0.849263,0.595885,0.715535,0.985881,0.30736,0.452696
25.596,0.00750474,0.248009,0.512008,0.961597,0.1503,0.408732,-0.849263,0.595885,0.715535,0.98764,0.30661,0.454231
25.614,0.0068017,0.247001,0.513292,0.963695,0.149791,0.409782,-0.849263,0.595885,0.715535,0.989487,0.305838,0.455756
25.632,0.00694203,0.245891,0.514118,0.965798,0.149281,0.410833,-0.849263,0.595885,0.715535,0.991033,0.304993,0.456933
25.65,0.00684463,0.244488,0.514329,0.967907,0.14877,0.411887,-0.849263,0.595885,0.715535,0.992074,0.303813,0.457464
25.668,0.00702116,0.242997,0.515501,0.970021,0.148258,0.412942,-0.849263,0.595885,0.715535,0.993537,0.302508,0.45892
25.686,0.00662189,0.241553,0.517485,0.97214,0.147746,0.413999,-0.849263,0.595885,0.715535,0.995068,0.301308,0.461261
25.704,0.00644383,0.240126,0.519368,0.974265,0.147233,0.415057,-0.849263,0.595885,0.715535,0.996247,0.300166,0.463491
25.722,0.00657112,0.23871,0.520959,0.976395,0.146718,0.416118,-0.849263,0.595885,0.715535,0.99721,0.299021,0.465394
25.74,0.00644351,0.237329,0.522407,0.978531,0.146203,0.41718,-0.849263,0.595885,0.715535,0.998153,0.297894,0.467143
25.758,0.00656462,0.235988,0.523788,0.980672,0.145687,0.418244,-0.849263,0.595885,0.715535,0.999114,0.2968,0.468828
25.776,0.00624846,0.234664,0.525103,0.982818,0.14517,0.41931,-0.849263,0.595885,0.715535,1.00006,0.295725,0.470454
25.794,0.00673638,0.233354,0.52636,0.98497,0.144653,0.420378,-0.849263,0.595885,0.715535,1.00099,0.294663,0.472025
25.812,0.00692307,0.232049,0.527599,0.987128,0.144134,0.421447,-0.849263,0.595885,0.715535,1.00194,0.293607,0.473585
25.83,0.00797134,0.230832,0.528324,0.989291,0.143615,0.422518,-0.849263,0.595885,0.715535,1.0033,0.292732,0.474751
25.848,0.0070184,0.229571,0.528349,0.991459,0.143095,0.423591,-0.849263,0.595885,0.715535,1.00512,0.29182,0.475201
25.866,0.0071236,0.228149,0.529421,0.993633,0.142573,0.424666,-0.849263,0.595885,0.715535,1.00677,0.290628,0.476678
25.884,0.00657781,0.226817,0.531354,0.995812,0.142051,0.425743,-0.849263,0.595885,0.715535,1.00821,0.289564,0.479055
25.902,0.00658511,0.225556,0.533233,0.997997,0.141529,0.426821,-0.849263,0.595885,0.715535,1.0095,0.288626,0.48136
25.92,0.00686984,0.224252,0.534931,1.00019,0.141005,0.427901,-0.849263,0.595885,0.715535,1.01078,0.28765,0.483472
25.938,0.00691312,0.222893,0.53658,1.00238,0.14048,0.428983,-0.849263,0.595885,0.715535,1.01212,0.28661,0.485544
25.956,0.00656458,0.2215,0.538201,1.00458,0.139955,0.430067,-0.849263,0.595885,0.715535,1.01353,0.285538,0.487598
25.974,0.00652915,0.220065,0.539781,1.00679,0.139428,0.431152,-0.849263,0.595885,0.715535,1.01499,0.284431,0.489624
25.992,0.00661011,0.218587,0.541317,1.009,0.138901,0.432239,-0.849263,0.595885,0.715535,1.01651,0.283283,0.49162
26.01,0.00658677,0.217053,0.542844,1.01122,0.138373,0.433328,-0.849263,0.595885,0.715535,1.01811,0.282081,0.49362
26.028,0.0066109,0.21539,0.543879,1.01345,0.137844,0.434419,-0.849263,0.595885,0.715535,1.01949,0.280778,0.495258
26.046,0.00667606,0.213417,0.544214,1.01567,0.137315,0.435512,-0.849263,0.595885,0.715535,1.02043,0.279121,0.496181
26.064,0.00668248,0.211338,0.545581,1.01791,0.136784,0.436606,-0.849263,0.595885,0.715535,1.02188,0.27735,0.498123
26.082,0.00753441,0.209278,0.547855,1.02015,0.136252,0.437702,-0.849263,0.595885,0.715535,1.0234,0.275653,0.501065
26.1,0.0187143,0.207214,0.55003,1.02239,0.13572,0.4388,-0.849263,0.595885,0.715535,1.02446,0.273973,0.503905
26.118,0.0189744,0.205162,0.551905,1.02465,0.135187,0.4399,-0.849263,0.595885,0.715535,1.02526,0.272285,0.506405
26.136,0.0199422,0.203164,0.553655,1.0269,0.134653,0.441001,-0.849263,0.595885,0.715535,1.02608,0.270633,0.508771
26.154,0.019475,0.201215,0.555369,1.02916,0.134118,0.442105,-0.849263,0.595885,0.715535,1.02699,0.269028,0.51111
26.172,0.0191689,0.199274,0.557042,1.03143,0.133582,0.44321,-0.849263,0.595885,0.715535,1.02792,0.267436,0.51343
26.19,0.0179393,0.197333,0.55866,1.03371,0.133045,0.444316,-0.849263,0.595885,0.715535,1.02887,0.265846,0.515715
26.208,0.0134808,0.195382,0.560256,1.03599,0.132508,0.445425,-0.849263,0.595885,0.715535,1.02985,0.264246,0.518
26.226,0.0103196,0.193465,0.56131,1.03827,0.131969,0.446535,-0.849263,0.595885,0.715535,1.03127,0.262762,0.51988
26.244,0.0076755,0.191439,0.561603,1.04056,0.13143,0.447648,-0.849263,0.595885,0.715535,1.03328,0.261191,0.521021
26.262,0.00714047,0.189243,0.562995,1.04286,0.13089,0.448762,-0.849263,0.595885,0.715535,1.0352,0.259349,0.52327
26.28,0.00657295,0.187071,0.565337,1.04516,0.130349,0.449877,-0.849263,0.595885,0.715535,1.03671,0.25755,0.526529
26.298,0.0110107,0.184918,0.56764,1.04746,0.129807,0.450995,-0.849263,0.595885,0.715535,1.03791,0.2558,0.529739
26.316,0.0219052,0.182706,0.569741,1.04978,0.129264,0.452114,-0.849263,0.595885,0.715535,1.03907,0.253988,0.532743
26.334,0.0221444,0.180424,0.57179,1.0521,0.128721,0.453235,-0.849263,0.595885,0.715535,1.04033,0.252096,0.53572
26.352,0.0227092,0.178072,0.573842,1.05442,0.128176,0.454358,-0.849263,0.595885,0.715535,1.04166,0.250132,0.538732
26.37,0.0205223,0.175636,0.575889,1.05675,0.127631,0.455483,-0.849263,0.595885,0.715535,1.04305,0.248087,0.541775
26.388,0.0204723,0.173113,0.577931,1.05909,0.127085,0.456609,-0.849263,0.595885,0.715535,1.04451,0.245953,0.544848
26.406,0.0198908,0.170494,0.579989,1.06143,0.126538,0.457737,-0.849263,0.595885,0.715535,1.04606,0.243718,0.547977
26.424,0.0182101,0.167714,0.58151,1.06377,0.12599,0.458867,-0.849263,0.595885,0.715535,1.04757,0.241322,0.550728
26.442,0.0137086,0.164599,0.582117,1.06613,0.125441,0.459999,-0.849263,0.595885,0.715535,1.04871,0.238529,0.552584
26.46,0.00990099,0.161359,0.583695,1.06848,0.124891,0.461133,-0.849263,0.595885,0.715535,1.05046,0.235624,0.555417
26.478,0.00769673,0.158105,0.586236,1.07085,0.124341,0.462268,-0.849263,0.595885,0.715535,1.05234,0.232731,0.559327
26.496,0.00693204,0.154804,0.588667,1.07322,0.123789,0.463405,-0.849263,0.595885,0.715535,1.05367,0.229776,0.56312
26.514,0.00639765,0.151534,0.590793,1.07559,0.123237,0.464544,-0.849263,0.595885,0.715535,1.05476,0.22682,0.566559
26.532,0.00660079,0.148379,0.592788,1.07797,0.122684,0.465685,-0.849263,0.595885,0.715535,1.05599,0.22396,0.569852
26.55,0.0073179,0.145295,0.594727,1.08036,0.12213,0.466827,-0.849263,0.595885,0.715535,1.05738,0.221159,0.573096
26.568,0.00807504,0.142202,0.596591,1.08275,0.121575,0.467971,-0.849263,0.595885,0.715535,1.05886,0.218342,0.576298
26.586,0.00700978,0.13912,0.598352,1.08515,0.121019,0.469118,-0.849263,0.595885,0.715535,1.06043,0.215523,0.579419
26.604,0.0062339,0.136052,0.600032,1.08755,0.120463,0.470265,-0.849263,0.595885,0.715535,1.06212,0.212705,0.582477
26.622,0.00698911,0.132992,0.601086,1.08996,0.119905,0.471415,-0.849263,0.595885,0.715535,1.06439,0.209949,0.585038
26.64,0.00635861,0.129822,0.601207,1.09238,0.119347,0.472566,-0.849263,0.595885,0.715535,1.06744,0.207109,0.586702
26.658,0.00663687,0.126593,0.60237,1.0948,0.118788,0.473719,-0.849263,0.595885,0.715535,1.07046,0.20411,0.58942
26.676,0.0059427,0.123443,0.604505,1.09723,0.118228,0.474874,-0.849263,0.595885,0.715535,1.07291,0.201151,0.593134
26.694,0.00591566,0.120365,0.606566,1.09966,0.117667,0.476031,-0.849263,0.595885,0.715535,1.0749,0.198264,0.596707
26.712,0.00604014,0.117367,0.608362,1.1021,0.117105,0.47719,-0.849263,0.595885,0.715535,1.07688,0.195447,0.599943
26.73,0.00596039,0.114427,0.610074,1.10454,0.116543,0.47835,-0.849263,0.595885,0.715535,1.07899,0.192673,0.60306
26.748,0.00601325,0.111535,0.611744,1.10699,0.115979,0.479512,-0.849263,0.595885,0.715535,1.08121,0.189941,0.606108
26.766,0.00603157,0.108706,0.613343,1.10945,0.115415,0.480676,-0.849263,0.595885,0.715535,1.08354,0.187275,0.609045
26.784,0.006222,0.105965,0.614865,1.11191,0.11485,0.481841,-0.849263,0.595885,0.715535,1.08601,0.184702,0.611849
26.802,0.00601394,0.103327,0.616332,1.11438,0.114284,0.483009,-0.849263,0.595885,0.715535,1.08866,0.18224,0.614539
26.82,0.00648836,0.100712,0.617129,1.11685,0.113717,0.484178,-0.849263,0.595885,0.715535,1.09164,0.179796,0.616612
26.838,0.00623703,0.0978847,0.61668,1.11933,0.113149,0.485349,-0.849263,0.595885,0.715535,1.09448,0.177078,0.617414
26.856,0.00657938,0.0950631,0.616969,1.12181,0.11258,0.486522,-0.849263,0.595885,0.715535,1.0979,0.174418,0.618896
26.874,0.00637089,0.0923195,0.618297,1.1243,0.112011,0.487696,-0.849263,0.595885,0.715535,1.10162,0.171847,0.62148
26.892,0.0111064,0.0895848,0.619569,1.1268,0.11144,0.488873,-0.849263,0.595885,0.715535,1.10464,0.169262,0.623938
26.91,0.0113892,0.0870094,0.620474,1.1293,0.110869,0.490051,-0.849263,0.595885,0.715535,1.10732,0.16683,0.625893
26.928,0.00982668,0.0847336,0.621228,1.13181,0.110297,0.491231,-0.849263,0.595885,0.715535,1.11014,0.16471,0.627585
26.946,0.00856149,0.0826646,0.621955,1.13432,0.109724,0.492412,-0.849263,0.595885,0.715535,1.11314,0.162812,0.629181
26.964,0.00732774,0.0806875,0.622629,1.13684,0.10915,0.493596,-0.849263,0.595885,0.715535,1.11626,0.161008,0.630694
26.982,0.00683939,0.0788034,0.623211,1.13937,0.108576,0.494781,-0.849263,0.595885,0.715535,1.11946,0.159297,0.632078
27,0.00659649,0.0769894,0.623734,1.1419,0.108,0.495968,-0.849263,0.595885,0.715535,1.12276,0.157654,0.63337
27.018,0.00685536,0.0752106,0.624258,1.14444,0.107424,0.497157,-0.849263,0.595885,0.715535,1.12616,0.15604,0.634641
27.036,0.0145013,0.073321,0.624195,1.14698,0.106846,0.498347,-0.849263,0.595885,0.715535,1.13017,0.154352,0.635397
27.054,0.0222387,0.0713801,0.623333,1.14953,0.106268,0.49954,-0.849263,0.595885,0.715535,1.13475,0.152614,0.635386
27.072,0.0219883,0.0695478,0.623542,1.15208,0.105689,0.500734,-0.849263,0.595885,0.715535,1.13901,0.150905,0.636464
27.09,0.0190056,0.0677605,0.624611,1.15465,0.105109,0.50193,-0.849263,0.595885,0.715535,1.14252,0.149192,0.638442
27.108,0.0187042,0.0660591,0.625679,1.15721,0.104528,0.503127,-0.849263,0.595885,0.715535,1.14541,0.147561,0.640351
27.126,0.0193138,0.0645215,0.626584,1.15979,0.103947,0.504327,-0.849263,0.595885,0.715535,1.1481,0.146104,0.641995
27.144,0.0194481,0.0630824,0.627432,1.16236,0.103364,0.505528,-0.849263,0.595885,0.715535,1.15084,0.144747,0.643528
27.162,0.0172779,0.061704,0.628239,1.16495,0.102781,0.506731,-0.849263,0.595885,0.715535,1.15361,0.14345,0.644984
27.18,0.0174674,0.0603835,0.628995,1.16754,0.102197,0.507936,-0.849263,0.595885,0.715535,1.15643,0.14221,0.646362
27.198,0.0171014,0.0591084,0.629731,1.17014,0.101612,0.509143,-0.849263,0.595885,0.715535,1.15932,0.141012,0.647698
27.216,0.0180536,0.0578707,0.630481,1.17274,0.101026,0.510351,-0.849263,0.595885,0.715535,1.16228,0.139844,0.649032
27.234,0.0162369,0.0565581,0.630609,1.17535,0.100439,0.511561,-0.849263,0.595885,0.715535,1.16555,0.138582,0.649806
27.252,0.0109497,0.0549072,0.629749,1.17796,0.0998513,0.512773,-0.849263,0.595885,0.715535,1.1685,0.136918,0.649599
27.27,0.00875965,0.0530757,0.629813,1.18058,0.0992628,0.513987,-0.849263,0.595885,0.715535,1.17193,0.135065,0.650362
27.288,0.00681147,0.0511409,0.630743,1.18321,0.0986734,0.515203,-0.849263,0.595885,0.715535,1.1754,0.133085,0.652077
27.306,0.00661491,0.0491311,0.631546,1.18584,0.0980832,0.51642,-0.849263,0.595885,0.715535,1.17802,0.131006,0.653652
27.324,0.00631222,0.0471627,0.632075,1.18848,0.097492,0.517639,-0.849263,0.595885,0.715535,1.1802,0.128957,0.654897
27.342,0.00622836,0.0453455,0.632553,1.19112,0.0969,0.51886,-0.849263,0.595885,0.715535,1.18242,0.127058,0.656046
27.36,0.00634049,0.0436339,0.63302,1.19377,0.0963072,0.520082,-0.849263,0.595885,0.715535,1.18474,0.125267,0.657157
27.378,0.0064112,0.0419372,0.633433,1.19643,0.0957135,0.521307,-0.849263,0.595885,0.715535,1.18709,0.123479,0.658211
27.396,0.00651682,0.0402556,0.633777,1.19909,0.0951189,0.522533,-0.849263,0.595885,0.715535,1.18944,0.121696,0.65919
27.414,0.006621,0.0385776,0.6341,1.20176,0.0945235,0.523761,-0.849263,0.595885,0.715535,1.19184,0.119905,0.660142
27.432,0.00660743,0.0367782,0.633832,1.20443,0.0939272,0.524991,-0.849263,0.595885,0.715535,1.19471,0.117986,0.660566
27.45,0.00658687,0.034966,0.632834,1.20711,0.09333,0.526222,-0.849263,0.595885,0.715535,1.19802,0.116031,0.660239
27.468,0.0070874,0.0332667,0.632832,1.2098,0.092732,0.527456,-0.849263,0.595885,0.715535,1.20123,0.114147,0.660941
27.486,0.00669259,0.0316127,0.633545,1.21249,0.0921331,0.528691,-0.849263,0.595885,0.715535,1.20384,0.112286,0.662397
27.504,0.00647657,0.0300249,0.634167,1.21519,0.0915333,0.529928,-0.849263,0.595885,0.715535,1.2058,0.110493,0.663727
27.522,0.0140256,0.0285261,0.634586,1.21789,0.0909327,0.531166,-0.849263,0.595885,0.715535,1.20756,0.108789,0.66481
27.54,0.0186652,0.0270475,0.634953,1.2206,0.0903312,0.532407,-0.849263,0.595885,0.715535,1.20939,0.107096,0.665822
27.558,0.0160426,0.0255536,0.635291,1.22332,0.0897288,0.533649,-0.849263,0.595885,0.715535,1.21128,0.105377,0.666797
27.576,0.012865,0.0240497,0.635546,1.22604,0.0891256,0.534893,-0.849263,0.595885,0.715535,1.21318,0.103636,0.667684
27.594,0.0109556,0.022553,0.635736,1.22877,0.0885216,0.536139,-0.849263,0.595885,0.715535,1.21509,0.101889,0.668495
27.612,0.00899209,0.0210634,0.635911,1.23151,0.0879166,0.537387,-0.849263,0.595885,0.715535,1.21702,0.100138,0.669283
27.63,0.00771258,0.0195177,0.635404,1.23425,0.0873108,0.538636,-0.849263,0.595885,0.715535,1.21913,0.098321,0.669411
27.648,0.00655475,0.0178394,0.63397,1.23699,0.0867041,0.539887,-0.849263,0.595885,0.715535,1.22105,0.0963553,0.668563
27.666,0.00695518,0.016039,0.633469,1.23975,0.0860966,0.54114,-0.849263,0.595885,0.715535,1.22358,0.0942313,0.668659
27.684,0.00670936,0.0141879,0.633772,1.24251,0.0854882,0.542395,-0.849263,0.595885,0.715535,1.22599,0.0920405,0.669596
27.702,0.00889418,0.0123904,0.634014,1.24527,0.0848789,0.543651,-0.849263,0.595885,0.715535,1.22762,0.0899123,0.670444
27.72,0.0212122,0.0107291,0.6341,1.24804,0.0842688,0.54491,-0.849263,0.595885,0.715535,1.22895,0.0879229,0.671087
27.738,0.0221406,0.00922775,0.634246,1.25082,0.0836578,0.54617,-0.849263,0.595885,0.715535,1.23032,0.0860984,0.671741
27.756,0.0230389,0.00789176,0.634457,1.2536,0.083046,0.547432,-0.849263,0.595885,0.715535,1.23177,0.0844468,0.672407
27.774,0.0202813,0.00667175,0.634696,1.25639,0.0824332,0.548695,-0.849263,0.595885,0.715535,1.23319,0.0829117,0.673061
27.792,0.0189686,0.00555788,0.634933,1.25919,0.0818196,0.549961,-0.849263,0.595885,0.715535,1.2346,0.0814804,0.673675
27.81,0.0148558,0.00454226,0.635189,1.26199,0.0812052,0.551228,-0.849263,0.595885,0.715535,1.23603,0.080144,0.674271
27.828,0.0106655,0.00356218,0.634797,1.2648,0.0805899,0.552497,-0.849263,0.595885,0.715535,1.2378,0.078828,0.674195
27.846,0.00799809,0.00271629,0.633626,1.26761,0.0799737,0.553768,-0.849263,0.595885,0.715535,1.23998,0.0776161,0.673239
27.864,0.00697739,0.00204428,0.633378,1.27043,0.0793567,0.55504,-0.849263,0.595885,0.715535,1.24239,0.076573,0.673179
27.882,0.00681606,0.00155775,0.633744,1.27326,0.0787388,0.556314,-0.849263,0.595885,0.715535,1.2444,0.0757316,0.673716
27.9,0.0061186,0.00122654,0.634037,1.27609,0.07812,0.557591,-0.849263,0.595885,0.715535,1.24587,0.0750494,0.674142
27.918,0.0062417,0.00101349,0.634217,1.27893,0.0775004,0.558868,-0.849263,0.595885,0.715535,1.24724,0.0744744,0.674405
27.936,0.00632527,0.000862548,0.634375,1.28178,0.0768799,0.560148,-0.849263,0.595885,0.715535,1.24878,0.0739477,0.6746
27.954,0.00635742,0.000775907,0.634509,1.28463,0.0762585,0.56143,-0.849263,0.595885,0.715535,1.25042,0.0734717,0.674724
27.972,0.00631689,0.000752701,0.634626,1.28749,0.0756363,0.562713,-0.849263,0.595885,0.715535,1.25209,0.0730322,0.674804
27.99,0.00636682,0.000784951,0.634738,1.29035,0.0750132,0.563998,-0.849263,0.595885,0.715535,1.25383,0.0726303,0.674844
28.008,0.00622752,0.000888419,0.634861,1.29322,0.0743892,0.565285,-0.849263,0.595885,0.715535,1.25568,0.0722815,0.674851
28.026,0.00624903,0.00107384,0.63434,1.2961,0.0737644,0.566573,-0.849263,0.595885,0.715535,1.25771,0.0720193,0.674182
28.044,0.00622878,0.00132633,0.633072,1.29898,0.0731388,0.567864,-0.849263,0.595885,0.715535,1.2599,0.0718271,0.672648
28.062,0.00652838,0.00148246,0.632906,1.30187,0.0725122,0.569156,-0.849263,0.595885,0.715535,1.2628,0.0714399,0.672166
28.08,0.00662706,0.00171249,0.633474,1.30476,0.0718848,0.57045,-0.849263,0.595885,0.715535,1.2655,0.0711221,0.672401
28.098,0.00593638,0.00211542,0.634027,1.30766,0.0712565,0.571745,-0.849263,0.595885,0.715535,1.26759,0.0709775,0.672617
28.116,0.00595763,0.00271521,0.634537,1.31057,0.0706274,0.573043,-0.849263,0.595885,0.715535,1.2696,0.0710091,0.672741
28.134,0.00633196,0.00349891,0.635126,1.31349,0.0699974,0.574342,-0.849263,0.595885,0.715535,1.27182,0.0711952,0.672876
28.152,0.00601171,0.00443404,0.635775,1.31641,0.0693665,0.575643,-0.849263,0.595885,0.715535,1.27413,0.0715031,0.673016
